0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.9999999999999999,-0.23557253620047736,0.053959637026733794,-0.06455039241582232,-0.013444968082247113,-0.07032825157167583,0.010049541403573437,-0.09814745793460837,0.1541837613178537,-0.06265111693848502,-0.044870217795139146,0.017453734921505613,-0.02704769975312571,0.11980586232285044,-0.00010352842798894474,0.025068887609748368,-0.15118807065595471,0.1321704709206675,-0.006917340099343489,0.07595315488697164,-0.05144045291317509,-0.050091574914823814,0.023106408253636662,0.02322202276222046
-0.23557253620047736,1.0,-0.050407075457366946,-0.12044095459895221,-0.11692912517656515,-0.14762077943362187,-0.19137796285350608,0.2597804197871552,-0.15951720287942228,-0.12736599252416264,-0.13798576625020798,-0.14241634870661188,-0.278602341504869,-0.1060575574021392,-0.23415883099635748,-0.1986631928068205,0.5272498728219507,-0.21221266533412855,-0.290281196420191,-0.19622316221830288,-0.17856644829501517,-0.15578369900828104,-0.0649713810226314,-0.1618521030258878
0.053959637026733794,-0.05040707545736695,1.0,-0.1075346312543197,-0.12280517936860194,-0.04213845042771891,0.1293712433360455,0.2085228536892607,-0.07698053811411254,-0.04295993403577041,-0.1657373465175594,-0.06015210490607106,-0.15937057802271684,-0.06810349055804572,-0.05326353896406628,0.01661894166546922,-0.1511559235827942,-0.09336280681854019,-0.1615023601811629,-0.09409696465637081,-0.11966849151833543,-0.09386439024330569,0.05819578997218446,-0.1154472512829379
-0.06455039241582232,-0.12044095459895222,-0.1075346312543197,1.0,-0.08004652498648958,0.039098148093901296,-0.012686536957354244,-0.11652901002765459,0.024763973855037886,-0.015268055963755025,-0.12951846336183648,-0.0960892861497773,-0.03897436269289891,-0.001252568085126731,0.04771503873117788,0.06906378556941786,-0.09879429215328979,0.04713355746423969,-0.06519953029772367,-0.004172838250811566,0.13888863795393352,0.030866780099884885,-0.034798427429671354,0.06800403541749477
-0.013444968082247113,-0.11692912517656515,-0.12280517936860193,-0.08004652498648958,1.0,0.0056411342628513855,-0.11337788217827048,0.016985366487688877,-0.09968533283546277,-0.00038954174552165534,-0.03677693438538359,0.022303123165956548,0.13278902917599653,-0.046348932410498415,0.0013909310621786149,-0.03717446643878136,-0.18986374069884165,-0.009637325518472187,0.12436813560658701,-0.0005487797338789095,0.2661752964605508,0.010554032923833728,-0.09342798336660266,-0.03483860961766367
-0.07032825157167584,-0.14762077943362187,-0.04213845042771891,0.039098148093901296,0.005641134262851386,1.0,0.06285830785453417,-0.11631707816421727,0.026807855951680913,-0.056754100076417825,0.01114048755334716,0.10202781350473676,0.01720874934538402,-0.04366436918790561,-0.01634699540280379,0.0618273587000867,-0.13681942476804276,-0.03405293984820274,-0.01913447101740062,0.016211588058037414,0.0518582372917477,0.04108619585764266,-0.02759115518714048,-0.036614510727883014
0.010049541403573437,-0.19137796285350608,0.1293712433360455,-0.012686536957354244,-0.1133778821782705,0.06285830785453417,1.0,-0.0532092932452909,0.029580104514035362,-0.07267774410030758,-0.1378804767910838,-0.043584623867902655,0.04107096653212042,-0.038205968648870305,-0.05913067620181829,-0.05841707275077219,-0.1799406561093839,-0.06318624055747085,-0.04706110718695378,-0.046532264454127184,-0.020078180704812428,0.05873134621850285,-0.05016599381588569,-0.07362989890906767
-0.09814745793460836,0.25978041978715516,0.20852285368926074,-0.11652901002765458,0.016985366487688874,-0.11631707816421726,-0.0532092932452909,0.9999999999999999,0.02182935672897291,-0.08318274436579626,-0.11721780535425834,-0.10647041446677152,-0.21748423557836422,-0.09213926540632433,-0.10573693302705994,-0.09617894335277676,-0.16484481661457917,-0.018527332532261746,-0.18887839832075295,-0.1277141213950228,-0.10476538129179436,-0.07594855565084575,0.052310780919021804,-0.11217504986959279
0.15418376131785372,-0.15951720287942225,-0.07698053811411255,0.024763973855037886,-0.09968533283546277,0.026807855951680913,0.029580104514035362,0.021829356728972907,1.0,-0.042711972166760974,-0.1096067934839394,-0.08905388508155508,-0.09286557992702402,0.11135151198485291,-0.056727083478889315,-0.03939281047644812,-0.0701867204593938,0.02244921506259325,-0.04121448236908538,-0.03088962432756119,-0.021959508530928453,-0.0030707661184671913,-0.01672363397596428,-0.029070970224960673
-0.06265111693848502,-0.12736599252416267,-0.04295993403577041,-0.015268055963755025,-0.00038954174552165534,-0.05675410007641783,-0.07267774410030758,-0.08318274436579626,-0.04271197216676098,1.0,0.010660768388156636,-0.04811435467942591,0.045003635500464906,-0.03558683665824458,-0.009025540965116638,0.02628068017028284,-0.08729961371198276,-0.05932850398278039,0.0942835852866379,0.01040011099025833,-0.0567742916235379,-0.06303372873390595,0.03325727194400425,-0.06670185444498535
-0.04487021779513914,-0.13798576625020798,-0.16573734651755942,-0.1295184633618365,-0.03677693438538359,0.011140487553347162,-0.13788047679108384,-0.11721780535425833,-0.1096067934839394,0.010660768388156636,0.9999999999999998,0.2099011891230333,0.513513570454897,-0.106718539847782,-0.07459654643423497,0.01563448209884113,-0.11256676291075757,-0.06829458067577791,0.11664946391914197,0.056043203175392416,-0.05816997838777318,-0.032951809547847,-0.2083131920677936,-0.0977022998072241
0.017453734921505613,-0.14241634870661188,-0.06015210490607106,-0.0960892861497773,0.022303123165956548,0.10202781350473678,-0.043584623867902655,-0.10647041446677152,-0.08905388508155508,-0.04811435467942591,0.2099011891230333,1.0,0.01409418902722443,-0.08080083688890753,-0.03503204699327972,-0.00030203049866839055,-0.16047375517372692,-0.06819767060803136,0.08322355633995367,-0.02897182244886833,-0.05412719796140197,0.016939244107940322,-0.05442810726897251,-0.07004816320700774
-0.027047699753125706,-0.278602341504869,-0.15937057802271684,-0.03897436269289891,0.13278902917599653,0.01720874934538402,0.04107096653212042,-0.21748423557836422,-0.09286557992702402,0.045003635500464906,0.513513570454897,0.01409418902722443,1.0,-0.06461323367449194,0.025949088138887785,0.028918410036310283,-0.16870345033708908,-0.016553019260725173,0.03437042107006995,-0.023012493935494756,-0.06891306260135117,-0.061998770491549046,-0.11272789534004812,-0.048711225655758264
0.11980586232285043,-0.1060575574021392,-0.06810349055804574,-0.001252568085126731,-0.046348932410498415,-0.04366436918790561,-0.038205968648870305,-0.09213926540632433,0.11135151198485292,-0.03558683665824458,-0.10671853984778198,-0.08080083688890753,-0.06461323367449195,0.9999999999999998,-0.06799487911249599,-0.00244776290430419,-0.08305999830793521,0.016526342304413865,-0.03853752719729347,0.003207761274335213,-0.005405131219842301,-0.03020650395878745,-0.036564590402220966,0.06254885236076334
-0.00010352842798894474,-0.23415883099635748,-0.05326353896406627,0.04771503873117788,0.0013909310621786149,-0.016346995402803786,-0.0591306762018183,-0.10573693302705996,-0.05672708347888932,-0.00902554096511664,-0.07459654643423497,-0.03503204699327972,0.025949088138887785,-0.06799487911249599,0.9999999999999999,0.009701496950631898,-0.18536103648399754,-0.07920238556681553,0.10281943600077122,0.003439998761654715,-0.09671215747513096,-0.07537767425444611,0.1493510153550644,0.13866697794307772
0.025068887609748368,-0.1986631928068205,0.01661894166546922,0.06906378556941786,-0.03717446643878136,0.0618273587000867,-0.05841707275077218,-0.09617894335277676,-0.03939281047644812,0.02628068017028284,0.01563448209884113,-0.00030203049866839055,0.02891841003631028,-0.0024477629043041906,0.009701496950631898,0.9999999999999998,-0.13506007724694682,0.009404907724899889,-0.07013425337228925,-0.008699643958726615,-0.02155593885353305,-0.013898995411729906,-0.010591786291343979,-0.056057877754350616
-0.15118807065595471,0.5272498728219507,-0.15115592358279417,-0.09879429215328979,-0.18986374069884163,-0.13681942476804276,-0.1799406561093839,-0.16484481661457917,-0.07018672045939378,-0.08729961371198278,-0.11256676291075755,-0.16047375517372692,-0.16870345033708908,-0.08305999830793521,-0.18536103648399754,-0.13506007724694682,1.0,-0.126155835223583,-0.16860122258277582,-0.13622986488070046,-0.10224020621709978,-0.13140998871382248,-0.05275777285328674,-0.12082203587110987
0.1321704709206675,-0.21221266533412858,-0.09336280681854017,0.04713355746423969,-0.009637325518472186,-0.03405293984820274,-0.06318624055747085,-0.018527332532261746,0.02244921506259325,-0.05932850398278039,-0.06829458067577791,-0.06819767060803138,-0.016553019260725176,0.01652634230441386,-0.07920238556681551,0.009404907724899889,-0.12615583522358303,0.9999999999999999,-0.04317593768047807,0.015050439161097117,0.003744532381067715,0.004326109619523219,-0.1134486482032338,0.22152805911023207
-0.006917340099343488,-0.29028119642019096,-0.1615023601811629,-0.06519953029772367,0.12436813560658701,-0.01913447101740062,-0.04706110718695378,-0.18887839832075295,-0.04121448236908537,0.0942835852866379,0.11664946391914198,0.08322355633995368,0.03437042107006995,-0.03853752719729347,0.10281943600077122,-0.07013425337228925,-0.16860122258277582,-0.043175937680478074,0.9999999999999999,-0.032863273855621496,-0.02150183210831634,-0.029159206536642786,-0.16145084083458022,-0.04752859134389086
0.07595315488697163,-0.19622316221830288,-0.09409696465637081,-0.004172838250811567,-0.0005487797338789095,0.016211588058037414,-0.046532264454127184,-0.1277141213950228,-0.030889624327561194,0.01040011099025833,0.05604320317539242,-0.028971822448868333,-0.023012493935494756,0.003207761274335213,0.003439998761654715,-0.008699643958726615,-0.13622986488070044,0.015050439161097117,-0.032863273855621496,1.0,-0.012790772788263871,-0.033729303712297966,-0.06260390298500014,0.03544309657624386
-0.05144045291317509,-0.17856644829501514,-0.11966849151833543,0.13888863795393352,0.2661752964605508,0.051858237291747704,-0.020078180704812428,-0.10476538129179437,-0.021959508530928453,-0.0567742916235379,-0.058169978387773186,-0.05412719796140197,-0.06891306260135117,-0.005405131219842301,-0.09671215747513097,-0.02155593885353305,-0.10224020621709978,0.003744532381067715,-0.02150183210831634,-0.012790772788263873,0.9999999999999998,0.1113319782966076,-0.07154198119497655,0.0032557036018649654
