0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.9999999999996465,0.08064812405791517,0.19422377123529655,0.24536209441460885,0.050031299648150604,0.08459705271637999,0.059422448946322814,0.03939759035108531,0.19500004929996817,0.14741861527083527,0.11087606184095693,0.14136509653758572,0.3312336558808479,0.17540990308203258,0.08737534426883134,0.1408380236529414,0.04240180676762668,0.047356395041263454,0.20225659362559473,0.07521505811345763,0.08294022238710082,0.11515458729214892,0.14825757107596113,0.06525307184220909
0.08064812405791517,0.9999999999991936,0.5209033540202036,0.05972044227271401,0.08918434585692624,0.053326440301157685,0.02283749798587745,0.09366102925332334,0.03201363178803149,0.14371156988996314,0.11494524218268204,0.11046087729955699,0.16315949870823485,0.025747673182544107,0.041228818170528134,0.06732959388381207,0.24473301852997936,0.03241239789976085,0.09742071023606483,0.04406576430553032,0.04947878979646915,0.1500056870153681,0.3079706403942478,0.03679375549709203
0.19422377123529655,0.5209033540202036,0.9999999999993514,0.14098744270756244,0.10937070382381975,0.14179654794033356,0.13798937472480577,0.26519065348302634,0.13399672011811725,0.12295988843204578,0.18151130725262302,0.18677425313925256,0.1999017039309251,0.29629820375102794,0.03997869026332269,0.121658112427198,0.14647225156466342,0.18295510369029483,0.16433962055016996,0.07836338603809942,0.11787558675420265,0.09757880381345804,0.14969015222249554,0.2243797839467207
0.24536209441460885,0.05972044227271401,0.14098744270756244,0.9999999999992875,0.12805343840128025,0.10433362205493146,0.054073841501343915,0.08747414373257895,0.1134203732163645,0.19203886384424054,0.08531080447958954,0.11522986765132003,0.21314032782574255,0.12158884124154586,0.08567249383954964,0.14237161467441256,0.0643116795696566,0.10428546959514465,0.19540250433493342,0.11456952726607189,0.08738171342337979,0.15132331113454722,0.07665513479467238,0.0842137548113238
0.050031299648150604,0.08918434585692624,0.10937070382381975,0.12805343840128025,0.9999999999994674,0.08833768494117754,0.06146846559826351,0.1455178120331892,0.03347111555331473,0.1232192062745925,0.3204718776673301,0.1259185047785103,0.19394300448435647,0.04287451121019795,0.10921937736150256,0.11953664125405014,0.19840103776294193,0.13042417902070053,0.29270820358293353,0.11034096361239484,0.17002515720867467,0.2390760830047462,0.15813387756218092,0.07579203120189781
0.08459705271637999,0.053326440301157685,0.14179654794033356,0.10433362205493146,0.08833768494117754,0.9999999999994544,0.08433347847193393,0.06639970428496401,0.14612353260576677,0.08391064289661009,0.24453841518294525,0.0950249543037583,0.05535694180831856,0.06236333307994327,0.04489977030156774,0.13806050966448444,0.018949128074599832,0.056439733286439336,0.07590284756919781,0.18308089672452169,0.1822358980084622,0.1270282687307421,0.08451030613878233,0.08227077063180151
0.059422448946322814,0.02283749798587745,0.13798937472480577,0.054073841501343915,0.06146846559826351,0.08433347847193393,0.9999999999994099,0.014896124138194683,0.061718290797346156,0.05996072957416057,0.06975969991878826,0.049974301940036395,0.09391763882557842,0.07333217009327786,0.025445036587224395,0.0345713651949005,0.007397400497315545,0.044123487573566676,0.07041424903361083,0.04351649048500298,0.096977586222203,0.06780312045331247,0.0674183826638017,0.0478057036244334
0.03939759035108531,0.09366102925332334,0.26519065348302634,0.08747414373257895,0.1455178120331892,0.06639970428496401,0.014896124138194683,0.9999999999995735,0.15980202770935886,0.06455259754584429,0.06917631751589819,0.05539026955364803,0.053913381303261655,0.13742225596005386,0.02825871907429258,0.07307120519745754,0.07229753978276554,0.07973908734352445,0.07989226573453821,0.1078053404896417,0.06495740838483147,0.12935950795907242,0.11386395525241721,0.05714257797520757
0.19500004929996817,0.03201363178803149,0.13399672011811725,0.1134203732163645,0.03347111555331473,0.14612353260576677,0.061718290797346156,0.15980202770935886,0.999999999999438,0.055799615789197045,0.054986839130109696,0.08300844916459822,0.10451343502584784,0.1851051429860636,0.056291559585876796,0.13205560349031512,0.07538582417203527,0.09781681866764719,0.11858825728090074,0.07252429136608293,0.045263822457230034,0.07271716836929111,0.08051740158874136,0.11716810252846796
0.14741861527083527,0.14371156988996314,0.12295988843204578,0.19203886384424054,0.1232192062745925,0.08391064289661009,0.05996072957416057,0.06455259754584429,0.055799615789197045,0.9999999999990583,0.21114725224286407,0.15188965018710968,0.09560245787485062,0.03419536950004948,0.12162928630433485,0.09573021215064065,0.10157933610414874,0.05336630615579851,0.17486539632699657,0.19567939259655112,0.08208414202472554,0.17335929252634608,0.18530220432026753,0.06566847700474868
