c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,spectrum_id,group,source,modality,sample_type,axis1_triglyceride,axis2_saccharide,axis3_organic_acid,axis4_protein,axis5_amino_acid,axis6_polysaccharide,axis7_pyrimidine,axis8_unassigned,axis9_fatty_acid,axis10_sterol,axis11_purine,axis12_cofactor,ood_score
0.0,0.17245833588551945,0.06296086062709985,0.03715115388029671,0.0,0.038504311914866626,0.09224770618117709,0.019605411653445887,0.0007901321463788732,0.05699492252171479,0.041891589452110696,0.02224552594457496,0.09073303880140832,0.010718940376817586,0.07194454946547073,0.03189589719029547,0.0,0.0,0.028145593326832113,0.0019325079293790925,0.08804961547519931,0.10226686885581947,0.011839414181740232,0.017623624189852784,covid_serum_raman::COVID::020,COVID,covid_serum_raman,raman,serum,0.17245833588551945,0.3229411125845378,0.10140758783706375,0.15599869895465582,0.07924044846628975,0.028145593326832113,0.010718940376817586,0.04043681984424572,0.019605411653445887,0.03715115388029671,0.03189589719029547,0.0,0.1911017405931703
0.002995899502506541,0.2254272437635975,0.09352851243712142,0.03959029680726388,0.0,0.05817226533119906,0.0754703426109393,0.00952823645208629,0.0,0.06100898446919496,0.04887620612527434,0.047462447594731075,0.08799185858427318,0.009537125324771035,0.060215378853101235,0.010001126073886505,0.0,0.0,0.0,0.0,0.06469405003625862,0.09246183262089767,0.006710941512929641,0.006327251899967764,covid_serum_raman::COVID::021,COVID,covid_serum_raman,raman,serum,0.2254272437635975,0.29402394736670384,0.07325357226599864,0.16899885504806073,0.10847143206392604,0.0,0.009537125324771035,0.05817226533119906,0.00952823645208629,0.03959029680726388,0.010001126073886505,0.002995899502506541,0.1684254284965674
0.0037707488799481013,0.2195923731296721,0.09044012338767368,0.04051930051262625,0.0,0.05473379205795715,0.07909138994273895,0.011864084502348706,0.0,0.06316729988579096,0.04561470780283654,0.04706999583362891,0.08554608445123056,0.010373511450130619,0.06422591357055728,0.011111625465064308,0.0,0.0,0.0,0.0,0.06621155955262124,0.09077824984129157,0.008917233727758185,0.0069720060061248396,covid_serum_raman::COVID::022,COVID,covid_serum_raman,raman,serum,0.2195923731296721,0.2881506016479799,0.0801151533044403,0.16953151333041264,0.11023729571941987,0.0,0.010373511450130619,0.05473379205795715,0.011864084502348706,0.04051930051262625,0.011111625465064308,0.0037707488799481013,0.1660458942937273
0.0055851980216863745,0.21652345060311187,0.09470733156674753,0.038508259751261265,0.0,0.05657993719349135,0.08161770860392603,0.01283365238071253,0.0,0.06363761064980986,0.04944218485043405,0.046267584651305156,0.08767858444989961,0.009043928886164222,0.06665857227848823,0.011726602285606092,0.0,0.0,0.0,0.0,0.06220493447189327,0.09024424561259162,0.0027223215599142406,0.004017892182956692,covid_serum_raman::COVID::023,COVID,covid_serum_raman,raman,serum,0.21652345060311187,0.2895699493848185,0.07339878602135916,0.17632504017067357,0.109905195301115,0.0,0.009043928886164222,0.05657993719349135,0.01283365238071253,0.038508259751261265,0.011726602285606092,0.0055851980216863745,0.16947089388555236
0.0,0.20173898868836315,0.07398873723602854,0.03121314650885434,0.0,0.0563000128218429,0.07102951452141826,0.010799015645268804,0.0,0.0815368206524647,0.045433997866990664,0.05013752629299761,0.09198816051488774,0.010910096118728294,0.0826924303688331,0.005385263550254065,0.0,0.0,0.011437699839706252,0.0,0.06594182961677743,0.09549818928338419,0.0050943351390442555,0.008874235334155621,covid_serum_raman::COVID::024,COVID,covid_serum_raman,raman,serum,0.20173898868836315,0.29886217728204,0.09666100084203297,0.14501825175744681,0.13167434694546232,0.011437699839706252,0.010910096118728294,0.0563000128218429,0.010799015645268804,0.03121314650885434,0.005385263550254065,0.0,0.1780908066174216
0.0,0.21488063041972746,0.0769065275573644,0.029868699205929015,0.0,0.06383130957436171,0.0667005442269948,0.006427138166213108,0.0,0.07785037551122427,0.05180726445128454,0.05235121987252784,0.09435020014180444,0.008648400202942927,0.07046517215358702,0.0006720898207999258,0.0,0.0,0.014831177290645689,0.0,0.05998308941110812,0.09941716760669685,0.0,0.011008994386787808,covid_serum_raman::COVID::025,COVID,covid_serum_raman,raman,serum,0.21488063041972746,0.30555772161089395,0.08147416654037483,0.14360707178435922,0.13020159538375212,0.014831177290645689,0.008648400202942927,0.06383130957436171,0.006427138166213108,0.029868699205929015,0.0006720898207999258,0.0,0.17833580578495722
0.0,0.197732973846054,0.07618826549405744,0.029425217941724733,0.0,0.05155911255434737,0.07758823310600357,0.014928068392267848,0.0,0.07897342781096217,0.047303941871618536,0.04511168100628515,0.0927106083899939,0.010021331168150308,0.08655810586273813,0.007274116258850336,0.0,0.0,0.013994274314160947,0.0,0.06400672364474701,0.09179515480107217,0.0076682047454012334,0.007160558791565189,covid_serum_raman::COVID::026,COVID,covid_serum_raman,raman,serum,0.197732973846054,0.29581642870743163,0.10138686939970455,0.153776498600061,0.12408510881724732,0.013994274314160947,0.010021331168150308,0.05155911255434737,0.014928068392267848,0.029425217941724733,0.007274116258850336,0.0,0.17926649350041024
0.0048707876603945426,0.2480329659147101,0.08546410776586227,0.038748463695350316,0.0,0.062301789195347984,0.06575420828315698,0.016002907376226706,0.0,0.06319483132682116,0.045534429411155375,0.04964814750697148,0.08936813366156376,0.00848211840448886,0.05596556518721416,0.008962496293291175,0.0,0.0,0.0,0.0,0.060670688679341715,0.08675623738120045,0.0025014226122706956,0.007740699644632354,covid_serum_raman::COVID::027,COVID,covid_serum_raman,raman,serum,0.2480329659147101,0.2823294891332613,0.06620768744411722,0.15121831604901925,0.11284297883379264,0.0,0.00848211840448886,0.062301789195347984,0.016002907376226706,0.038748463695350316,0.008962496293291175,0.0048707876603945426,0.15311591893883136
0.004175785787178783,0.24472191179965144,0.08262635922301816,0.04016857770222081,0.0,0.059458465526906285,0.0671135479336803,0.016814929457864673,0.0,0.06310502630860035,0.04390677970120374,0.05043083697747341,0.0881634588416554,0.011059473818137978,0.05981711672469732,0.012003584719220342,0.0,0.0,0.0,0.0,0.061626964172359584,0.08381989190421009,0.003603383772120721,0.0073839056298005586,covid_serum_raman::COVID::028,COVID,covid_serum_raman,raman,serum,0.24472191179965144,0.2775170946194288,0.07080440612661859,0.14973990715669844,0.11353586328607376,0.0,0.011059473818137978,0.059458465526906285,0.016814929457864673,0.04016857770222081,0.012003584719220342,0.004175785787178783,0.1506967400622804
0.006124472668751444,0.24233238369683624,0.0815600617045745,0.042314736673573786,0.0,0.05285864835439064,0.07106087911283879,0.021658126864977752,0.0,0.06341513562087174,0.03835845166849079,0.048080070512202616,0.08873429729059511,0.010413083402790504,0.06302326503770436,0.01634117421091964,0.0,0.0,0.0,0.0012502104993928505,0.06375593133880046,0.07883069376102395,0.005638329542768901,0.0042500480384958916,covid_serum_raman::COVID::029,COVID,covid_serum_raman,raman,serum,0.24233238369683624,0.2696793740589103,0.07291164261896915,0.1526209408174133,0.11149520613307436,0.0,0.010413083402790504,0.05410885885378349,0.021658126864977752,0.042314736673573786,0.01634117421091964,0.006124472668751444,0.14749547151129117
0.0036665216557898892,0.24088390393332457,0.08729908701781042,0.038513893539550786,0.0,0.06558339623820252,0.0653125050437542,0.008643547615363192,0.0,0.06724658967708871,0.05134133373340902,0.05491565940254779,0.08365458865478992,0.008214446484173524,0.06440767609257741,0.0,0.0,0.0,0.0,0.0,0.055592499349252325,0.09696059940752672,0.0023137994934511377,0.005449952661387723,covid_serum_raman::COVID::030,COVID,covid_serum_raman,raman,serum,0.24088390393332457,0.287549021144978,0.07217142824741626,0.1526115920615646,0.1221622490796365,0.0,0.008214446484173524,0.06558339623820252,0.008643547615363192,0.038513893539550786,0.0,0.0036665216557898892,0.16611642367967272
0.004609756316361521,0.23645703686963293,0.09075686508898516,0.037787737149217036,0.0,0.0610204515427771,0.07027039412367433,0.012917495081268026,0.0,0.06616452501717654,0.04938065904059475,0.053496778407275805,0.08189945666793196,0.007767491526796685,0.06856117729643907,0.0006401266058483387,0.0,0.0,0.0,0.0,0.05605669331622626,0.08959042698194576,0.009801644782323185,0.0028212841855255605,covid_serum_raman::COVID::031,COVID,covid_serum_raman,raman,serum,0.23645703686963293,0.2769272360066987,0.08118410626428782,0.16102725921265948,0.11966130342445234,0.0,0.007767491526796685,0.0610204515427771,0.012917495081268026,0.037787737149217036,0.0006401266058483387,0.004609756316361521,0.16314112346021814
0.0039753414455828764,0.2382552917594528,0.08960753623125181,0.03547605899090434,0.0,0.06694646897366109,0.06512610249299802,0.009581929561547098,0.0,0.06576165323898238,0.04993914058264038,0.05856600983401525,0.08529342129486008,0.009502336752902832,0.06871047761096953,0.0,0.0,0.0,0.0,0.0,0.050651826592452306,0.09152109520298546,0.004431286141605517,0.006654023293188208,covid_serum_raman::COVID::032,COVID,covid_serum_raman,raman,serum,0.2382552917594528,0.2774054836729382,0.07979578704576325,0.15473363872424983,0.12432766307299763,0.0,0.009502336752902832,0.06694646897366109,0.009581929561547098,0.03547605899090434,0.0,0.0039753414455828764,0.16617270869110534
0.0,0.18652846419779584,0.06586887602591915,0.027579208863470154,0.0,0.04985291055586536,0.07748583844466013,0.014672684668158568,0.0,0.0781872323838532,0.045782599749331326,0.04139717767389548,0.09469615685076913,0.007678707951878862,0.08779864332464317,0.007455455020880287,0.0,0.0,0.028171500847811635,0.0001519577911783123,0.06913238627247345,0.09897176026231991,0.005669497655660439,0.012918941459435647,covid_serum_raman::COVID::033,COVID,covid_serum_raman,raman,serum,0.18652846419779584,0.3085829031348938,0.10638708243973925,0.1433547144705793,0.11958441005774867,0.028171500847811635,0.007678707951878862,0.05000486834704367,0.014672684668158568,0.027579208863470154,0.007455455020880287,0.0,0.1823911645682068
0.0,0.19255017510900294,0.06593859063111294,0.029941250857376603,0.0,0.05292165019103604,0.07666639357206334,0.014229338818791716,0.0,0.07765337276806795,0.046186021272788376,0.04226869321665397,0.09218243774750579,0.008420085949130914,0.08924032124834039,0.009193785671481092,0.0,0.0,0.02465035772491757,0.0,0.06746471557673282,0.09786212450613406,0.001208153323572996,0.011422531815290488,covid_serum_raman::COVID::034,COVID,covid_serum_raman,raman,serum,0.19255017510900294,0.30369529910316106,0.10187100638720387,0.1426049842031763,0.11992206598472192,0.02465035772491757,0.008420085949130914,0.05292165019103604,0.014229338818791716,0.029941250857376603,0.009193785671481092,0.0,0.1794950388203217
