dataset,sample_id,label,matrix,substrate,role,raw_G01_purine_nucleotide,raw_G02_purine_metabolite,raw_G03_pyrimidine_nucleotide,raw_G04_nucleic_acid_phosphate,raw_G05_glycan_carbohydrate,raw_G06_protein_peptide_backbone,raw_G07_aromatic_residue,raw_G08_lipid_acyl_membrane,raw_G09_sterol_neutral_lipid,raw_G10_sulfur_thiol_redox,raw_G11_metabolic_small_molecule,global_G01_purine_nucleotide,globaldisp_G01_purine_nucleotide,global_G02_purine_metabolite,globaldisp_G02_purine_metabolite,global_G03_pyrimidine_nucleotide,globaldisp_G03_pyrimidine_nucleotide,global_G04_nucleic_acid_phosphate,globaldisp_G04_nucleic_acid_phosphate,global_G05_glycan_carbohydrate,globaldisp_G05_glycan_carbohydrate,global_G06_protein_peptide_backbone,globaldisp_G06_protein_peptide_backbone,global_G07_aromatic_residue,globaldisp_G07_aromatic_residue,global_G08_lipid_acyl_membrane,globaldisp_G08_lipid_acyl_membrane,global_G09_sterol_neutral_lipid,globaldisp_G09_sterol_neutral_lipid,global_G10_sulfur_thiol_redox,globaldisp_G10_sulfur_thiol_redox,global_G11_metabolic_small_molecule,globaldisp_G11_metabolic_small_molecule,concentration_ng_mL,concentration_uM
ev_diabetes,strong_d_sample_015,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.0027965403627969684,0.023908992664270594,0.005602635730459198,0.0045144105769520495,0.0976775112906141,0.016923215677312073,0.02205837936900373,0.014093739163975817,0.010731727782944393,0.12076166548410318,0.024728059248266814,-0.15451526664967707,-0.15451526664967707,0.23780416311492847,0.23780416311492847,0.05415743586655768,0.05415743586655768,0.027495709961904233,0.027495709961904233,1.0191451918453467,1.0191451918453467,-1.2303734430562878,-1.2303734430562878,-4.04041845455322,-4.0,-1.7971696185951944,-1.7971696185951944,-1.5187985727612836,-1.5187985727612836,3.369102574248125,3.369102574248125,-2.3042351065224445,-2.3042351065224445,,
ev_diabetes,strong_d_sample_016,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.002168442599112995,0.055299204598757715,0.0045635040814066136,0.00864909059353515,0.09918698293918492,0.04308660105407136,0.010396282064255108,0.006575848720436487,0.0011545390797368126,0.03481786184245508,0.07798421482334493,-0.18592015483387575,-0.18592015483387575,1.8073147598392847,1.8073147598392847,0.0022008534139284462,0.0022008534139284462,0.23422971079105925,0.23422971079105925,1.0722061152680642,1.0722061152680642,0.016174622906953918,0.016174622906953918,-4.233335256450012,-4.0,-2.1730641407721607,-2.1730641407721607,-1.7908516759205684,-1.7908516759205684,-0.7919228135078258,-0.7919228135078258,0.3585726722314615,0.3585726722314615,,
ev_diabetes,strong_d_sample_017,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.0019933092030787964,0.037176963455125674,0.0013201326980710735,0.0022364487480034377,0.03212637110148358,0.10860594750588758,0.010954843351102255,0.011641903240876125,0.002537055084642428,0.0518255679732125,0.06952833656440865,-0.1946768246355857,-0.1946768246355857,0.9012027026576824,0.9012027026576824,-0.15996771575284854,-0.15996771575284854,-0.08640238148552636,-0.08640238148552636,-1.2851074472422854,-1.2851074472422854,3.137827781570302,3.137827781570302,-4.224095421255186,-4.0,-1.919761414750179,-1.919761414750179,-1.751579423805918,-1.751579423805918,0.031516387445568554,0.031516387445568554,-0.06422124071535223,-0.06422124071535223,,
ev_diabetes,strong_d_sample_018,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.004189987319225139,0.04076346810657222,0.001421313690700752,0.002419753544202539,0.057794366441462325,0.09525636851172194,0.01152097821058696,0.015308705669838323,0.01232853753220952,0.01536562314709411,0.0697702713328249,-0.08484291882826854,-0.08484291882826854,1.0805279352300097,1.0805279352300097,-0.1549086661213646,-0.1549086661213646,-0.07723714167557129,-0.07723714167557129,-0.3828264826154887,-0.3828264826154887,2.50179037138933,2.50179037138933,-4.214730302470796,-4.0,-1.7364212933020693,-1.7364212933020693,-1.4734390146586973,-1.4734390146586973,-1.7337156552300628,-1.7337156552300628,-0.05212450229453991,-0.05212450229453991,,
ev_diabetes,strong_d_sample_019,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.002945555059379272,0.03236661527067307,0.0019529690871875794,0.006931385307959908,0.013713648699457208,0.06847073337611151,0.01932580457074834,0.008208426045486644,0.0023810533626159457,0.08137136807827365,0.0800136785819726,-0.1470645318205619,-0.1470645318205619,0.6606852934350522,0.6606852934350522,-0.12832589629702326,-0.12832589629702326,0.14834444651229717,0.14834444651229717,-1.9323511727555822,-1.9323511727555822,1.2255953685992127,1.2255953685992127,-4.085621266470125,-4.0,-2.0914352745196534,-2.0914352745196534,-1.7560108654210635,-1.7560108654210635,1.4619955974574599,1.4619955974574599,0.460045860162845,0.460045860162845,,
ev_diabetes,strong_d_sample_020,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.004255839437394512,0.029129883491627064,0.002777261864892218,0.00590201690052836,0.020546606602935738,0.04820465272192994,0.025870817675852947,0.011528308437219609,0.00754384745803108,0.08935089243432569,0.07837438798901772,-0.0815503129197999,-0.0815503129197999,0.498848704482752,0.498848704482752,-0.08711125741179133,-0.08711125741179133,0.09687602614071975,0.09687602614071975,-1.692159145028262,-1.692159145028262,0.26002293673167265,0.26002293673167265,-3.977352319331839,-3.977352319331839,-1.9254411549330048,-1.9254411549330048,-1.6093546599147748,-1.6093546599147748,1.8483294810052833,1.8483294810052833,0.37808133051510096,0.37808133051510096,,
ev_diabetes,strong_d_sample_021,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.004558070311915222,0.045964144474168335,0.0029717266897785147,0.007459393202926096,0.014384676560593132,0.03403125687787878,0.024708431985608566,0.01125256501288285,0.011165159760136956,0.0627176347912048,0.047583059713350674,-0.06643876919376442,-0.06643876919376442,1.3405617536098156,1.3405617536098156,-0.0773880161674765,-0.0773880161674765,0.17474484126060655,0.17474484126060655,-1.908763212035714,-1.908763212035714,-0.4152650247883069,-0.4152650247883069,-3.9965807414649004,-3.9965807414649004,-1.939228326149843,-1.939228326149843,-1.5064863464850897,-1.5064863464850897,0.5588629166238184,0.5588629166238184,-1.1614850832682513,-1.1614850832682513,,
ev_diabetes,strong_d_sample_022,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.003691485780309927,0.04513105568818356,0.0025450078840291816,0.003271437950952371,0.03812650750950394,0.06439827942254234,0.015686549447319967,0.018408249517349765,0.012033429624188945,0.020498760845183425,0.09617645828451532,-0.10976799577402917,-0.10976799577402917,1.298907314310577,1.298907314310577,-0.09872395645494315,-0.09872395645494315,-0.03465292133807969,-0.03465292133807969,-1.074190747499521,-1.074190747499521,1.0315643008897784,1.0315643008897784,-4.145822570005163,-4.0,-1.5814441009264968,-1.5814441009264968,-1.4818219571517228,-1.4818219571517228,-1.485191440853237,-1.485191440853237,1.268184845289981,1.268184845289981,,
ev_diabetes,strong_d_sample_023,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.0038480992423424163,0.04535231492798032,0.0024440231463630922,0.006963655863702331,0.0294151445496187,0.05938331921752186,0.022475301245972787,0.014273189168688086,0.006004811977653903,0.09460790543780036,0.0767367235835674,-0.1019373226724047,-0.1019373226724047,1.3099702763004148,1.3099702763004148,-0.10377319333824762,-0.10377319333824762,0.14995797429941832,0.14995797429941832,-1.3804124399437705,-1.3804124399437705,0.7926277544746514,0.7926277544746514,-4.03352164748294,-4.0,-1.7881971183595808,-1.7881971183595808,-1.6530730611371107,-1.6530730611371107,2.1028511992018575,2.1028511992018575,0.2961981102425848,0.2961981102425848,,
ev_diabetes,strong_d_sample_024,Strong-D,extracellular_vesicle,Ag colloid SERS,biological_range,0.00391378308381351,0.059743178870567216,0.002629047785317181,0.0038847796586100455,0.040785699160503855,0.09040483626481673,0.014657498711958017,0.017427989410857953,0.008184295181920945,0.04790013008101219,0.0753636703679022,-0.09865313059885003,-0.09865313059885003,2.0295134734297595,2.0295134734297595,-0.09452196139054318,-0.09452196139054318,-0.003985835955195964,-0.003985835955195964,-0.9807148848070154,-0.9807148848070154,2.2706403098720584,2.2706403098720584,-4.162845338008885,-4.0,-1.6304571062510875,-1.6304571062510875,-1.591161869097446,-1.591161869097446,-0.15853625201649696,-0.15853625201649696,0.22754544945932514,0.22754544945932514,,
