spectrum_id,analyte,source,excitation_nm,snr_estimate,snr_score,grid_coverage,n_nan_bins,contrast,n_peaks,peak_density,quality_score,qc_pass,q_version,canonical_id,weight_quality,weight_uniform
ramanbiolib::148,trypsin inhibitor,RamanBioLib,1064.0,378.802,0.9138,1.0,0,0.869,24,0.8,0.892753,True,v7_q_v2,trypsin inhibitor,0.3350498285256206,0.3333333333333333
ramanbiolib::149,thaumatin,RamanBioLib,488.0,546.738,1.0,1.0,0,0.8737,20,0.6667,0.87361,True,v7_q_v2,thaumatin,0.3250339503302019,0.3333333333333333
ramanbiolib::150,thaumatin,RamanBioLib,532.0,229.734,0.7584,1.0,0,0.8426,33,1.0,0.8941,True,v7_q_v2,thaumatin,0.33265742721607294,0.3333333333333333
ramanbiolib::151,thaumatin,RamanBioLib,1064.0,388.23,0.9214,1.0,0,0.864,27,0.9,0.92004,True,v7_q_v2,thaumatin,0.34230862245372523,0.3333333333333333
ramanbiolib::152,triosephosphate isomerase,RamanBioLib,488.0,125.178,0.5698,1.0,0,0.8295,41,1.0,0.82915,True,v7_q_v2,triosephosphate isomerase,0.3245662793974885,0.3333333333333333
ramanbiolib::153,triosephosphate isomerase,RamanBioLib,532.0,268.103,0.8064,1.0,0,0.8437,24,0.8,0.858922,True,v7_q_v2,triosephosphate isomerase,0.3362203676447562,0.3333333333333333
ramanbiolib::154,triosephosphate isomerase,RamanBioLib,1064.0,166.894,0.6591,1.0,0,0.8555,37,1.0,0.866568,True,v7_q_v2,triosephosphate isomerase,0.3392133529577553,0.3333333333333333
ramanbiolib::155,trypsin,RamanBioLib,488.0,338.699,0.879,1.0,0,0.857,24,0.8,0.881074,True,v7_q_v2,trypsin,0.331864488623202,0.3333333333333333
ramanbiolib::156,trypsin,RamanBioLib,532.0,456.646,0.9718,1.0,0,0.8699,19,0.6333,0.855408,True,v7_q_v2,trypsin,0.3221971576555385,0.3333333333333333
ramanbiolib::157,trypsin,RamanBioLib,1064.0,302.374,0.8438,1.0,0,0.8724,29,0.9667,0.918439,True,v7_q_v2,trypsin,0.34593835372125953,0.3333333333333333
ramanbiolib::158,ubiquitin,RamanBioLib,488.0,384.689,0.9186,1.0,0,0.8939,25,0.8333,0.909496,True,v7_q_v2,ubiquitin,0.3307771788564988,0.3333333333333333
ramanbiolib::159,ubiquitin,RamanBioLib,532.0,452.224,0.9688,1.0,0,0.9004,25,0.8333,0.92336,True,v7_q_v2,ubiquitin,0.3358194163239165,0.3333333333333333
ramanbiolib::160,ubiquitin,RamanBioLib,1064.0,545.643,1.0,1.0,0,0.9212,23,0.7667,0.916717,True,v7_q_v2,ubiquitin,0.33340340481958475,0.3333333333333333
ramanbiolib::161,glucose oxidase,RamanBioLib,532.0,377.848,0.913,1.0,0,0.9382,25,0.8333,0.919165,True,v7_q_v2,glucose oxidase,0.4930486716359626,0.5
ramanbiolib::162,glucose oxidase,RamanBioLib,1064.0,347.694,0.8871,1.0,0,0.8993,30,1.0,0.945083,True,v7_q_v2,glucose oxidase,0.5069513283640374,0.5
ramanbiolib::163,xylanase,RamanBioLib,488.0,543.422,1.0,1.0,0,0.8436,16,0.5333,0.818997,True,v7_q_v2,xylanase,0.33153585458031215,0.3333333333333333
ramanbiolib::164,xylanase,RamanBioLib,532.0,606.539,1.0,1.0,0,0.8855,16,0.5333,0.828991,True,v7_q_v2,xylanase,0.33558149739789955,0.3333333333333333
ramanbiolib::165,xylanase,RamanBioLib,1064.0,455.218,0.9708,1.0,0,0.8312,17,0.5667,0.822324,True,v7_q_v2,xylanase,0.3328826480217884,0.3333333333333333
ramanbiolib::166,cytochrome c,RamanBioLib,488.0,412.887,0.9405,1.0,0,0.9212,25,0.8333,0.921809,True,v7_q_v2,cytochrome c,0.498774988556099,0.5
ramanbiolib::167,cytochrome c,RamanBioLib,532.0,327.962,0.869,1.0,0,0.9415,27,0.9,0.926337,True,v7_q_v2,cytochrome c,0.5012250114439011,0.5
ramanbiolib::168,a-dna,RamanBioLib,514.5,199.388,0.7144,1.0,0,0.8594,24,0.8,0.837159,True,v7_q_v2,a-dna,1.0,1.0
ramanbiolib::169,b-dna,RamanBioLib,514.5,202.934,0.7199,1.0,0,0.8486,28,0.9333,0.868947,True,v7_q_v2,b-dna,1.0,1.0
ramanbiolib::170,t-rna,RamanBioLib,488.0,460.633,0.9745,1.0,0,0.9115,22,0.7333,0.898381,True,v7_q_v2,t-rna,1.0,1.0
ramanbiolib::171,ceramide,RamanBioLib,1064.0,2489.678,1.0,1.0,0,0.9756,10,0.3333,0.755157,True,v7_q_v2,ceramide,0.5004499799861626,0.5
ramanbiolib::172,melanin,RamanBioLib,785.0,10663.247,1.0,1.0,0,0.9594,3,0.1,0.556538,True,v7_q_v2,melanin,0.238079002609065,0.25
ramanbiolib::173,melanin,RamanBioLib,632.8,7254.533,1.0,1.0,0,0.9637,3,0.1,0.557161,True,v7_q_v2,melanin,0.23834551310542906,0.25
ramanbiolib::174,melanin,RamanBioLib,514.5,5830.649,1.0,1.0,0,0.943,5,0.1667,0.629632,True,v7_q_v2,melanin,0.2693475711824724,0.25
ramanbiolib::175,melanin,RamanBioLib,457.9,5636.123,1.0,1.0,0,0.9355,4,0.1333,0.594288,True,v7_q_v2,melanin,0.2542279131030335,0.25
ramanbiolib::176,2-deoxy-d-ribose,RamanBioLib,1064.0,350.67,0.8898,1.0,0,0.9526,22,0.7333,0.887931,True,v7_q_v2,2-deoxy-d-ribose,1.0,1.0
ramanbiolib::177,amylopectin,RamanBioLib,1064.0,434.835,0.9566,1.0,0,0.8797,19,0.6333,0.854419,True,v7_q_v2,amylopectin,0.5124711126625653,0.5
ramanbiolib::178,amylose,RamanBioLib,1064.0,490.956,0.9943,1.0,0,0.8793,16,0.5333,0.826355,True,v7_q_v2,amylose,0.4996112445253798,0.5
ramanbiolib::179,(+)-galactose,RamanBioLib,1064.0,220.525,0.7457,1.0,0,0.9225,29,0.9667,0.903037,True,v7_q_v2,(+)-galactose,0.2544576160862472,0.25
ramanbiolib::180,(+)-glucose,RamanBioLib,1064.0,374.879,0.9105,1.0,0,0.9493,24,0.8,0.911896,True,v7_q_v2,(+)-glucose,0.16962430070824364,0.16666666666666666
ramanbiolib::181,(+)-lactose,RamanBioLib,1064.0,224.546,0.7513,1.0,0,0.9104,24,0.8,0.860061,True,v7_q_v2,(+)-lactose,0.4870488180843124,0.5
ramanbiolib::182,(+)-maltose,RamanBioLib,1064.0,339.402,0.8796,1.0,0,0.9366,23,0.7667,0.891495,True,v7_q_v2,(+)-maltose,1.0,1.0
ramanbiolib::183,(+)-raffinose pentahydrate,RamanBioLib,1064.0,218.307,0.7425,1.0,0,0.8967,27,0.9,0.879832,True,v7_q_v2,(+)-raffinose pentahydrate,1.0,1.0
ramanbiolib::184,(+)-sucrose,RamanBioLib,1064.0,273.712,0.8128,1.0,0,0.9186,29,0.9667,0.921724,True,v7_q_v2,(+)-sucrose,1.0,1.0
ramanbiolib::185,(+)-xylose,RamanBioLib,1064.0,580.137,1.0,1.0,0,0.9657,17,0.5667,0.860079,True,v7_q_v2,(+)-xylose,0.49729979450684536,0.5
ramanbiolib::186,(-)-fructose,RamanBioLib,1064.0,327.273,0.8683,1.0,0,0.9527,22,0.7333,0.882544,True,v7_q_v2,(-)-fructose,0.20042722367743931,0.2
ramanbiolib::187,(-)-ribose,RamanBioLib,1064.0,319.791,0.8611,1.0,0,0.895,24,0.8,0.88612,True,v7_q_v2,(-)-ribose,1.0,1.0
ramanbiolib::188,glycogen,RamanBioLib,1064.0,274.523,0.8137,1.0,0,0.8351,19,0.6333,0.809952,True,v7_q_v2,glycogen,0.348615055381429,0.25
ramanbiolib::189,(+)-arabinose,RamanBioLib,1064.0,375.716,0.9112,1.0,0,0.9583,19,0.6333,0.86237,True,v7_q_v2,(+)-arabinose,1.0,1.0
ramanbiolib::190,ceramide,RamanBioLib,850.0,1740.576,1.0,1.0,0,0.9686,10,0.3333,0.753799,True,v7_q_v2,ceramide,0.4995500200138374,0.5
ramanbiolib::191,elastin,RamanBioLib,1064.0,259.14,0.7958,1.0,0,0.9027,27,0.9,0.896698,True,v7_q_v2,elastin,1.0,1.0
ramanbiolib::192,keratin,RamanBioLib,1064.0,897.257,1.0,1.0,0,0.8935,18,0.6,0.855673,True,v7_q_v2,keratin,1.0,1.0
ramanbiolib::193,asparagine,RamanBioLib,488.0,418.192,0.9445,1.0,0,0.9657,20,0.6667,0.883048,True,v7_q_v2,asparagine,1.0,1.0
ramanbiolib::194,aspartic acid,RamanBioLib,488.0,803.687,1.0,1.0,0,0.9672,20,0.6667,0.896111,True,v7_q_v2,aspartate,0.5410014410831245,0.5
ramanbiolib::195,glucosamine,RamanBioLib,488.0,227.139,0.7549,1.0,0,0.9319,34,1.0,0.915815,True,v7_q_v2,glucosamine,1.0,1.0
ramanbiolib::196,tubulin,RamanBioLib,532.0,988.884,1.0,1.0,0,0.9499,18,0.6,0.868885,True,v7_q_v2,tubulin,1.0,1.0
ramanbiolib::197,insulin,RamanBioLib,633.0,215.56,0.7386,1.0,0,0.8147,22,0.7333,0.815044,True,v7_q_v2,insulin,1.0,1.0
ramanbiolib::198,diethylstilbestrol,RamanBioLib,532.0,399.821,0.9305,1.0,0,0.9638,23,0.7667,0.910616,True,v7_q_v2,diethylstilbestrol,1.0,1.0
ramanbiolib::199,estradiol,RamanBioLib,532.0,107.211,0.5216,1.0,0,0.8846,43,1.0,0.824185,True,v7_q_v2,estradiol,1.0,1.0
ramanbiolib::200,estriol,RamanBioLib,532.0,104.209,0.5128,1.0,0,0.8916,40,1.0,0.822305,True,v7_q_v2,estriol,1.0,1.0
ramanbiolib::201,estrone,RamanBioLib,532.0,185.241,0.6915,1.0,0,0.9081,30,1.0,0.890191,True,v7_q_v2,estrone,1.0,1.0
ramanbiolib::202,ethinylestradiol,RamanBioLib,532.0,108.838,0.5263,1.0,0,0.8909,39,1.0,0.827509,True,v7_q_v2,ethinylestradiol,1.0,1.0
gobbato_raman_metabolites::AcCoA::01,acetyl-coa,gobbato_raman_metabolites,785.0,102.965,0.5091,0.99704,2,0.7703,30,1.0,0.790743,True,v7_q_v2,acetyl-coa,0.2489682249817385,0.25
gobbato_raman_metabolites::AcCoA::02,acetyl-coa,gobbato_raman_metabolites,785.0,97.643,0.4926,0.99704,2,0.769,36,1.0,0.783948,True,v7_q_v2,acetyl-coa,0.24682879524445228,0.25
gobbato_raman_metabolites::AcCoA::03,acetyl-coa,gobbato_raman_metabolites,785.0,93.232,0.4782,0.99704,2,0.7592,33,1.0,0.775657,True,v7_q_v2,acetyl-coa,0.24421834462607997,0.25
gobbato_raman_metabolites::Acetoacet::01,acetoacetate,gobbato_raman_metabolites,785.0,253.262,0.7887,0.99704,2,0.9114,28,0.9333,0.904366,True,v7_q_v2,acetoacetate,0.2500154122990423,0.25
gobbato_raman_metabolites::Acetoacet::02,acetoacetate,gobbato_raman_metabolites,785.0,247.45,0.7815,0.99704,2,0.904,29,0.9667,0.908371,True,v7_q_v2,acetoacetate,0.2511226097459362,0.25
gobbato_raman_metabolites::Acetoacet::03,acetoacetate,gobbato_raman_metabolites,785.0,258.856,0.7955,0.99704,2,0.9115,26,0.8667,0.889678,True,v7_q_v2,acetoacetate,0.24595485896571448,0.25
gobbato_raman_metabolites::Ade::01,adenine,gobbato_raman_metabolites,785.0,581.622,1.0,0.99704,2,0.944,21,0.7,0.900949,True,v7_q_v2,adenine,0.254628293715808,0.25
gobbato_raman_metabolites::Ade::02,adenine,gobbato_raman_metabolites,785.0,611.1,1.0,0.99704,2,0.9552,21,0.7,0.903589,True,v7_q_v2,adenine,0.2553744166322103,0.25
gobbato_raman_metabolites::Ade::03,adenine,gobbato_raman_metabolites,785.0,650.358,1.0,0.99704,2,0.9531,20,0.6667,0.892161,True,v7_q_v2,adenine,0.2521446087956022,0.25
gobbato_raman_metabolites::Ala::01,alanine,gobbato_raman_metabolites,785.0,267.471,0.8056,0.99704,2,0.9615,20,0.6667,0.847092,True,v7_q_v2,alanine,0.19927783158452894,0.2
gobbato_raman_metabolites::Ala::02,alanine,gobbato_raman_metabolites,785.0,303.067,0.8445,0.99704,2,0.9608,20,0.6667,0.856962,True,v7_q_v2,alanine,0.20159974254312532,0.2
gobbato_raman_metabolites::Ala::03,alanine,gobbato_raman_metabolites,785.0,295.75,0.8369,0.99704,2,0.9569,19,0.6333,0.843271,True,v7_q_v2,alanine,0.19837894386692037,0.2
gobbato_raman_metabolites::Alb::01,albumin,gobbato_raman_metabolites,785.0,40.653,0.2204,0.99704,2,0.6705,71,1.0,0.619533,True,v7_q_v2,albumin,0.12087807242230267,0.14285714285714285
gobbato_raman_metabolites::Alb::02,albumin,gobbato_raman_metabolites,785.0,30.12,0.1272,0.99704,2,0.6054,71,1.0,0.526402,True,v7_q_v2,albumin,0.10270713437257575,0.14285714285714285
gobbato_raman_metabolites::Alb::03,albumin,gobbato_raman_metabolites,785.0,24.727,0.0659,0.99704,2,0.5935,79,1.0,0.444416,True,v7_q_v2,albumin,0.08671071506058606,0.14285714285714285
gobbato_raman_metabolites::Arg::01,arginine,gobbato_raman_metabolites,785.0,412.97,0.9406,0.99704,2,0.9389,23,0.7667,0.906437,True,v7_q_v2,arginine,0.20582961800000094,0.2
gobbato_raman_metabolites::Arg::02,arginine,gobbato_raman_metabolites,785.0,436.217,0.9576,0.99704,2,0.9395,23,0.7667,0.910658,True,v7_q_v2,arginine,0.20678810360636737,0.2
gobbato_raman_metabolites::Arg::03,arginine,gobbato_raman_metabolites,785.0,387.307,0.9207,0.99704,2,0.9404,24,0.8,0.911598,True,v7_q_v2,arginine,0.20700155455874467,0.2
gobbato_raman_metabolites::Asc::01,ascorbate,gobbato_raman_metabolites,785.0,538.726,1.0,0.99704,2,0.9568,22,0.7333,0.914559,True,v7_q_v2,ascorbate,0.25123666670421013,0.25
gobbato_raman_metabolites::Asc::02,ascorbate,gobbato_raman_metabolites,785.0,573.059,1.0,0.99704,2,0.9603,21,0.7,0.904806,True,v7_q_v2,ascorbate,0.24855743965558214,0.25
gobbato_raman_metabolites::Asc::03,ascorbate,gobbato_raman_metabolites,785.0,561.132,1.0,0.99704,2,0.9592,23,0.7667,0.92536,True,v7_q_v2,ascorbate,0.25420378772873903,0.25
gobbato_raman_metabolites::Chol::01,cholesterol,gobbato_raman_metabolites,785.0,91.557,0.4726,0.99704,2,0.8481,47,1.0,0.795085,True,v7_q_v2,cholesterol,0.2428671139627552,0.25
gobbato_raman_metabolites::Chol::02,cholesterol,gobbato_raman_metabolites,785.0,88.823,0.4632,0.99704,2,0.8537,45,1.0,0.792402,True,v7_q_v2,cholesterol,0.24204756326470145,0.25
gobbato_raman_metabolites::Chol::03,cholesterol,gobbato_raman_metabolites,785.0,79.251,0.4278,0.99704,2,0.8295,49,1.0,0.771236,True,v7_q_v2,cholesterol,0.23558218492888117,0.25
gobbato_raman_metabolites::Citric::01,citrate,gobbato_raman_metabolites,785.0,296.307,0.8375,0.99704,2,0.9355,23,0.7667,0.879699,True,v7_q_v2,citrate,0.2519633371016651,0.25
gobbato_raman_metabolites::Citric::02,citrate,gobbato_raman_metabolites,785.0,309.139,0.8506,0.99704,2,0.941,22,0.7333,0.874663,True,v7_q_v2,citrate,0.2505209262706376,0.25
gobbato_raman_metabolites::Citric::03,citrate,gobbato_raman_metabolites,785.0,290.698,0.8315,0.99704,2,0.9369,22,0.7333,0.868754,True,v7_q_v2,citrate,0.24882847082970416,0.25
gobbato_raman_metabolites::CoA::01,coenzyme a,gobbato_raman_metabolites,785.0,60.82,0.3455,0.99704,2,0.735,46,1.0,0.709368,True,v7_q_v2,coenzyme a,0.24496358531809753,0.25
gobbato_raman_metabolites::CoA::02,coenzyme a,gobbato_raman_metabolites,785.0,51.977,0.2967,0.99704,2,0.7196,47,1.0,0.679251,True,v7_q_v2,coenzyme a,0.23456338641002,0.25
gobbato_raman_metabolites::CoA::03,coenzyme a,gobbato_raman_metabolites,785.0,52.749,0.3013,0.99704,2,0.744,52,1.0,0.687562,True,v7_q_v2,coenzyme a,0.23743339514678105,0.25
gobbato_raman_metabolites::Creat::01,creatinine,gobbato_raman_metabolites,785.0,545.183,1.0,0.99704,2,0.968,19,0.6333,0.884215,True,v7_q_v2,creatinine,0.33068772680166963,0.3333333333333333
gobbato_raman_metabolites::Creat::02,creatinine,gobbato_raman_metabolites,785.0,571.728,1.0,0.99704,2,0.9648,19,0.6333,0.883468,True,v7_q_v2,creatinine,0.33040835613738456,0.3333333333333333
gobbato_raman_metabolites::Creat::03,creatinine,gobbato_raman_metabolites,785.0,604.336,1.0,0.99704,2,0.9662,21,0.7,0.906184,True,v7_q_v2,creatinine,0.3389039170609458,0.3333333333333333
gobbato_raman_metabolites::Cys::01,cysteine,gobbato_raman_metabolites,785.0,548.888,1.0,0.99704,2,0.9564,21,0.7,0.903875,True,v7_q_v2,cysteine,0.3345576233056051,0.3333333333333333
gobbato_raman_metabolites::Cys::02,cysteine,gobbato_raman_metabolites,785.0,560.639,1.0,0.99704,2,0.9592,20,0.6667,0.893575,True,v7_q_v2,cysteine,0.3307452117220922,0.3333333333333333
gobbato_raman_metabolites::Cys::03,cysteine,gobbato_raman_metabolites,785.0,527.697,1.0,0.99704,2,0.958,21,0.7,0.904252,True,v7_q_v2,cysteine,0.3346971649723026,0.3333333333333333
gobbato_raman_metabolites::Dfruct6P::01,fructose-6-phosphate,gobbato_raman_metabolites,785.0,257.64,0.794,0.99704,2,0.9092,14,0.4667,0.761289,True,v7_q_v2,fructose-6-phosphate,0.24160219511126935,0.25
gobbato_raman_metabolites::Dfruct6P::02,fructose-6-phosphate,gobbato_raman_metabolites,785.0,289.158,0.8299,0.99704,2,0.9107,16,0.5333,0.796211,True,v7_q_v2,fructose-6-phosphate,0.252685018924139,0.25
gobbato_raman_metabolites::Dfruct6P::03,fructose-6-phosphate,gobbato_raman_metabolites,785.0,245.514,0.779,0.99704,2,0.9096,18,0.6,0.8069,True,v7_q_v2,fructose-6-phosphate,0.2560772731975416,0.25
gobbato_raman_metabolites::Ergo::01,ergothioneine,gobbato_raman_metabolites,785.0,352.316,0.8912,0.99704,2,0.9412,23,0.7667,0.894857,True,v7_q_v2,ergothioneine,0.33074338971160855,0.3333333333333333
gobbato_raman_metabolites::Ergo::02,ergothioneine,gobbato_raman_metabolites,785.0,342.867,0.8828,0.99704,2,0.9394,24,0.8,0.901834,True,v7_q_v2,ergothioneine,0.3333221219895232,0.3333333333333333
gobbato_raman_metabolites::Ergo::03,ergothioneine,gobbato_raman_metabolites,785.0,334.542,0.8752,0.99704,2,0.9385,25,0.8333,0.908902,True,v7_q_v2,ergothioneine,0.3359344882988683,0.3333333333333333
gobbato_raman_metabolites::Fruct::01,fructose,gobbato_raman_metabolites,785.0,524.924,1.0,0.99704,2,0.953,20,0.6667,0.892131,True,v7_q_v2,(-)-fructose,0.20260444746842945,0.2
gobbato_raman_metabolites::Fruct::02,fructose,gobbato_raman_metabolites,785.0,514.425,1.0,0.99704,2,0.9548,19,0.6333,0.881174,True,v7_q_v2,(-)-fructose,0.20011609437800712,0.2
gobbato_raman_metabolites::Fruct::03,fructose,gobbato_raman_metabolites,785.0,513.999,1.0,0.99704,2,0.9558,19,0.6333,0.881418,True,v7_q_v2,(-)-fructose,0.20017150718754104,0.2
gobbato_raman_metabolites::Galact::01,galactose,gobbato_raman_metabolites,785.0,184.492,0.6903,0.99704,2,0.9087,26,0.8667,0.858036,True,v7_q_v2,(+)-galactose,0.2417772417699155,0.25
gobbato_raman_metabolites::Galact::02,galactose,gobbato_raman_metabolites,785.0,194.981,0.7074,0.99704,2,0.907,29,0.9667,0.886805,True,v7_q_v2,(+)-galactose,0.24988376581841543,0.25
gobbato_raman_metabolites::Galact::03,galactose,gobbato_raman_metabolites,785.0,207.333,0.7265,0.99704,2,0.9097,30,1.0,0.900992,True,v7_q_v2,(+)-galactose,0.2538813763254219,0.25
gobbato_raman_metabolites::Gluc::01,glucose,gobbato_raman_metabolites,785.0,226.46,0.7539,0.99704,2,0.9378,29,0.9667,0.908577,True,v7_q_v2,(+)-glucose,0.16900692432535494,0.16666666666666666
gobbato_raman_metabolites::Gluc::02,glucose,gobbato_raman_metabolites,785.0,230.875,0.7599,0.99704,2,0.936,29,0.9667,0.909947,True,v7_q_v2,(+)-glucose,0.16926176181994895,0.16666666666666666
gobbato_raman_metabolites::Gluc::03,glucose,gobbato_raman_metabolites,785.0,199.524,0.7146,0.99704,2,0.9378,31,1.0,0.904117,True,v7_q_v2,(+)-glucose,0.1681773073721511,0.16666666666666666
gobbato_raman_metabolites::Glut::01,glutathione,gobbato_raman_metabolites,785.0,314.437,0.8559,0.99704,2,0.8807,18,0.6,0.819464,True,v7_q_v2,glutathione,0.19975579725565648,0.2
gobbato_raman_metabolites::Glut::02,glutathione,gobbato_raman_metabolites,785.0,313.882,0.8554,0.99704,2,0.8727,17,0.5667,0.80587,True,v7_q_v2,glutathione,0.19644206985836582,0.2
gobbato_raman_metabolites::Glut::03,glutathione,gobbato_raman_metabolites,785.0,325.727,0.8669,0.99704,2,0.8764,15,0.5,0.784484,True,v7_q_v2,glutathione,0.19122893361307686,0.2
gobbato_raman_metabolites::Glutamic::01,glutamate,gobbato_raman_metabolites,785.0,141.289,0.6074,0.99704,2,0.9201,25,0.8333,0.825482,True,v7_q_v2,glutamate,0.16290243007179311,0.16666666666666666
gobbato_raman_metabolites::Glutamic::02,glutamate,gobbato_raman_metabolites,785.0,151.136,0.6283,0.99704,2,0.9213,25,0.8333,0.832782,True,v7_q_v2,glutamate,0.16434302809758178,0.16666666666666666
gobbato_raman_metabolites::Glutamic::03,glutamate,gobbato_raman_metabolites,785.0,138.423,0.601,0.99704,2,0.9145,24,0.8,0.813698,True,v7_q_v2,glutamate,0.1605769496422186,0.16666666666666666
gobbato_raman_metabolites::Gly::01,glycine,gobbato_raman_metabolites,785.0,745.878,1.0,0.99704,2,0.9807,14,0.4667,0.82189,True,v7_q_v2,glycine,0.19817853887664508,0.2
gobbato_raman_metabolites::Gly::02,glycine,gobbato_raman_metabolites,785.0,738.2,1.0,0.99704,2,0.9791,14,0.4667,0.821546,True,v7_q_v2,glycine,0.198095591745796,0.2
gobbato_raman_metabolites::Gly::03,glycine,gobbato_raman_metabolites,785.0,1339.724,1.0,0.99704,2,0.9825,14,0.4667,0.82226,True,v7_q_v2,glycine,0.19826775526738394,0.2
gobbato_raman_metabolites::Glycerol::01,glycerol,gobbato_raman_metabolites,785.0,540.321,1.0,0.99704,2,0.8989,13,0.4333,0.789428,True,v7_q_v2,glycerol,0.2490307577093011,0.25
gobbato_raman_metabolites::Glycerol::02,glycerol,gobbato_raman_metabolites,785.0,536.887,1.0,0.99704,2,0.8995,13,0.4333,0.789555,True,v7_q_v2,glycerol,0.24907082077550738,0.25
gobbato_raman_metabolites::Glycerol::03,glycerol,gobbato_raman_metabolites,785.0,582.557,1.0,0.99704,2,0.9012,13,0.4333,0.789939,True,v7_q_v2,glycerol,0.24919195634576882,0.25
gobbato_raman_metabolites::Glycogen::01,glycogen,gobbato_raman_metabolites,785.0,29.353,0.1192,0.99704,2,0.6565,73,1.0,0.528505,True,v7_q_v2,glycogen,0.22747619592810703,0.25
gobbato_raman_metabolites::Glycogen::02,glycogen,gobbato_raman_metabolites,785.0,28.449,0.1095,0.99704,2,0.6421,78,1.0,0.514524,True,v7_q_v2,glycogen,0.2214585713166637,0.25
gobbato_raman_metabolites::Glycogen::03,glycogen,gobbato_raman_metabolites,785.0,25.552,0.0761,0.99704,2,0.645,86,1.0,0.470361,True,v7_q_v2,glycogen,0.20245017737380033,0.25
gobbato_raman_metabolites::Gua::01,guanine,gobbato_raman_metabolites,785.0,773.869,1.0,0.99704,2,0.9719,19,0.6333,0.885097,True,v7_q_v2,guanine,0.2525816869523181,0.25
gobbato_raman_metabolites::Gua::02,guanine,gobbato_raman_metabolites,785.0,775.283,1.0,0.99704,2,0.973,19,0.6333,0.88534,True,v7_q_v2,guanine,0.25265103228952907,0.25
gobbato_raman_metabolites::Gua::03,guanine,gobbato_raman_metabolites,785.0,793.575,1.0,0.99704,2,0.972,19,0.6333,0.885127,True,v7_q_v2,guanine,0.2525902481050602,0.25
gobbato_raman_metabolites::His::01,histidine,gobbato_raman_metabolites,785.0,253.717,0.7892,0.99704,2,0.9381,29,0.9667,0.919103,True,v7_q_v2,histidine,0.20563267470386284,0.2
gobbato_raman_metabolites::His::02,histidine,gobbato_raman_metabolites,785.0,271.863,0.8107,0.99704,2,0.9368,29,0.9667,0.924967,True,v7_q_v2,histidine,0.2069446386561766,0.2
gobbato_raman_metabolites::His::03,histidine,gobbato_raman_metabolites,785.0,266.707,0.8048,0.99704,2,0.9453,30,1.0,0.933224,True,v7_q_v2,histidine,0.20879199308220917,0.2
gobbato_raman_metabolites::Hydroxypro::01,hydroxyproline,gobbato_raman_metabolites,785.0,615.281,1.0,0.99704,2,0.9522,21,0.7,0.902901,True,v7_q_v2,hydroxyproline,0.3333194281191487,0.3333333333333333
gobbato_raman_metabolites::Hydroxypro::02,hydroxyproline,gobbato_raman_metabolites,785.0,554.352,1.0,0.99704,2,0.952,21,0.7,0.902833,True,v7_q_v2,hydroxyproline,0.3332943249006208,0.3333333333333333
gobbato_raman_metabolites::Hydroxypro::03,hydroxyproline,gobbato_raman_metabolites,785.0,642.293,1.0,0.99704,2,0.953,21,0.7,0.903082,True,v7_q_v2,hydroxyproline,0.3333862469802305,0.3333333333333333
gobbato_raman_metabolites::Hypox::01,hypoxanthine,gobbato_raman_metabolites,785.0,72.064,0.3982,0.99704,2,0.6656,36,1.0,0.717001,True,v7_q_v2,hypoxanthine,0.3360437071802645,0.3333333333333333
gobbato_raman_metabolites::Hypox::02,hypoxanthine,gobbato_raman_metabolites,785.0,80.061,0.4309,0.99704,2,0.6888,38,1.0,0.737559,True,v7_q_v2,hypoxanthine,0.345678821402158,0.3333333333333333
gobbato_raman_metabolites::Hypox::03,hypoxanthine,gobbato_raman_metabolites,785.0,58.127,0.3314,0.99704,2,0.6436,45,1.0,0.679094,True,v7_q_v2,hypoxanthine,0.31827747141757756,0.3333333333333333
gobbato_raman_metabolites::Ile::01,isoleucine,gobbato_raman_metabolites,785.0,102.92,0.5089,0.99704,2,0.8772,42,1.0,0.81681,True,v7_q_v2,isoleucine,0.3385169838704931,0.3333333333333333
gobbato_raman_metabolites::Ile::02,isoleucine,gobbato_raman_metabolites,785.0,81.618,0.4369,0.99704,2,0.8632,41,1.0,0.783076,True,v7_q_v2,isoleucine,0.32453633728941894,0.3333333333333333
gobbato_raman_metabolites::Ile::03,isoleucine,gobbato_raman_metabolites,785.0,97.974,0.4936,0.99704,2,0.8877,41,1.0,0.813021,True,v7_q_v2,isoleucine,0.3369466788400879,0.3333333333333333
gobbato_raman_metabolites::Lact::01,lactate,gobbato_raman_metabolites,785.0,275.401,0.8147,0.99704,2,0.914,25,0.8333,0.8869,True,v7_q_v2,lactate,0.3305238741914855,0.3333333333333333
gobbato_raman_metabolites::Lact::02,lactate,gobbato_raman_metabolites,785.0,304.74,0.8462,0.99704,2,0.9155,26,0.8667,0.904535,True,v7_q_v2,lactate,0.3370959663341925,0.3333333333333333
gobbato_raman_metabolites::Lact::03,lactate,gobbato_raman_metabolites,785.0,262.894,0.8003,0.99704,2,0.915,26,0.8667,0.891881,True,v7_q_v2,lactate,0.3323801594743221,0.3333333333333333
gobbato_raman_metabolites::Leu::01,leucine,gobbato_raman_metabolites,785.0,149.511,0.6249,0.99704,2,0.9261,31,1.0,0.871579,True,v7_q_v2,leucine,0.2542578124316279,0.25
