family,base_family,K,usable,non_negative_activations,rmse,explained_variance,mean_cosine,relative_frobenius,information_retained_vs_chemistry_evidence,heldout_chemistry_top1,heldout_chemistry_top3,heldout_chemistry_retention,bootstrap_stability,bootstrap_min,n_programmes_unstable,sparsity,max_pairwise_overlap,max_single_axis_share,mean_pairwise_overlap,activation_entropy,dominance,effective_rank,compression_ratio,replicate_consistency,mutual_information_norm,eligible,ineligible_reason,objective
ica_control,ica_control,5,True,False,0.11627796630590484,0.6162420258779295,0.8564943343420076,0.5233252307308136,0.6162420258779295,0.632,0.8746666666666667,0.8374558303875829,,,-1,0.40429901882497754,0.9356942172042688,0.2541169935684492,0.515524805821261,0.55037061944892,0.25866666666666666,4.999999999999998,3.2,0.9659636075184767,1.6148884975225373,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,6,True,False,0.10695286427232766,0.6753260852200966,0.8815716616507342,0.4813563063649396,0.6753260852200966,0.608,0.9146666666666666,0.8056537102462822,,,-1,0.3520579917130456,0.791664854411178,0.2360528814200609,0.5777467039228398,0.4604713710526273,0.26666666666666666,6.0,2.6666666666666665,0.9544414236007974,1.8329578802423228,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,7,True,False,0.09755875535971757,0.7298561655086537,0.897523908680918,0.4390768069001093,0.7298561655086537,0.6106666666666667,0.9066666666666666,0.8091872791508712,,,-1,0.49058244362345954,0.849525500614763,0.40300059524412,0.39336870322397677,0.4805817814771494,0.248,6.999999999999998,2.2857142857142856,0.9523008114986592,2.0427928399440387,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,8,True,False,0.08856836518952695,0.7773514787910092,0.9149556213183575,0.39861430003275167,0.7773514787910092,0.616,0.9173333333333333,0.8162544169600491,,,-1,0.484186948144096,0.8212491833946862,0.47227978567448053,0.4076437256052464,0.3289648492093307,0.19733333333333333,7.999999999999998,2.0,0.9451138089657811,2.1778665619555744,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,9,True,False,0.07912877810544443,0.8222819755144085,0.9304881126620842,0.35613011970416747,0.8222819755144085,0.6213333333333333,0.9226666666666666,0.823321554769227,,,-1,0.5521113350141934,0.7993490633967015,0.5067028924245149,0.3272920536178838,0.5596996462241177,0.256,8.999999999999993,1.7777777777777777,0.9501866434885119,2.2662909907449267,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,10,True,False,0.07166490256665124,0.8542275048526502,0.944905267335075,0.32253790518083314,0.8542275048526502,0.672,0.9386666666666666,0.8904593639564172,,,-1,0.5417760033442357,0.8604759758368672,0.5133882971910471,0.3320442809098559,0.4753894425296526,0.17866666666666667,9.999999999999993,1.6,0.9364782592044972,2.4891903858155313,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,11,True,False,0.06406371651733415,0.8835104902691763,0.9562668524598712,0.28832770552338777,0.8835104902691763,0.6773333333333333,0.944,0.8975265017655951,,,-1,0.5753173203239448,0.7882587733328557,0.5538290229209558,0.2993645950462155,0.5888764154084762,0.24533333333333332,10.999999999999996,1.4545454545454546,0.9298009320924036,2.6596241276873824,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,12,True,False,0.05555749568790381,0.9123911699905756,0.9672294370995966,0.2500442704098272,0.9123911699905756,0.7013333333333334,0.944,0.9293286219068958,,,-1,0.579265363825824,0.778404864211243,0.5616209996049186,0.29163066270326005,0.574011497127182,0.23733333333333334,11.999999999999995,1.3333333333333333,0.9275232292320045,2.8361234979677596,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,13,True,False,0.0462143840402505,0.9393798654418519,0.976336481443744,0.20799429125996294,0.9393798654418519,0.6826666666666666,0.936,0.904593639574773,,,-1,0.6070147466104172,0.8087961584440597,0.569378734971609,0.26817655022480286,0.5919897469068204,0.20533333333333334,12.999999999999995,1.2307692307692308,0.9232028436595343,3.114372679222526,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,14,True,False,0.03463896810435158,0.9659440931074658,0.9872540049877992,0.15589751482062633,0.9659440931074658,0.6906666666666667,0.9253333333333333,0.9151943462885399,,,-1,0.6229420077805016,0.7508068745069567,0.5965485851212355,0.25966482982231115,0.35545641778603004,0.16,13.999999999999991,1.1428571428571428,0.9219058430614822,3.254428312019858,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,15,True,False,0.021500262800720586,0.986879508784297,0.9934369914079134,0.09676493619917093,0.986879508784297,0.7066666666666667,0.9306666666666666,0.9363957597160737,,,-1,0.642797829827883,0.7567367689618023,0.606084655145932,0.2494984140208733,0.6231222320960935,0.192,15.0,1.0666666666666667,0.9224299897566692,3.394510836769773,False,"signed activations — control only, never a candidate (P-02)",
ica_control,ica_control,16,True,False,8.740708080113496e-16,1.0,0.9999999999971753,3.93387777417964e-15,1.0,0.72,0.9386666666666666,0.9540636042390184,,,-1,0.6267198223341472,0.7260517189757429,0.6011119644220112,0.2714947919677576,0.5929084878119459,0.16533333333333333,15.999999999999991,1.0,0.919415212145717,3.490302160778903,False,"signed activations — control only, never a candidate (P-02)",
sparse_nmf(a=0.005),sparse_nmf,2,True,True,0.1573686430626154,0.29709123610089816,0.6564403319328665,0.7082595616084153,0.29709123610089816,0.104,0.38133333333333336,0.13780918727896932,0.9993666655788749,0.9987891524811328,0,0.43110618682987306,0.13271812232152505,0.2723025501359575,0.13271812232152505,0.37284433688234814,0.8053333333333333,1.810629021181064,8.0,0.98857111960466,0.5301330474598568,False,information retained 0.297 < floor 0.5,0.13772190797711828
sparse_nmf(a=0.005),sparse_nmf,3,True,True,0.1430225790224438,0.41940703632741194,0.7370691181159297,0.6436930963320048,0.41940703632741194,0.3546666666666667,0.7173333333333334,0.46996466431033135,0.9894877980394099,0.7637593355793127,0,0.5666924368090638,0.14580932519021064,0.47499106315389034,0.10635515533428808,0.468177859142947,0.5546666666666666,2.753049624675024,5.333333333333333,0.9850275314362168,0.8422668991323901,False,information retained 0.419 < floor 0.5,0.4650243008447602
sparse_nmf(a=0.005),sparse_nmf,4,True,True,0.12979985298677593,0.5217984723267124,0.7809194679510089,0.5841823706687987,0.5217984723267124,0.49333333333333335,0.8533333333333334,0.6537102473489571,0.9983500662386546,0.9900082767956013,0,0.625921981152218,0.17823186662085108,0.5138227370406938,0.11590425558979456,0.4831223671276666,0.4533333333333333,3.690829139975036,4.0,0.9774185019420224,1.0492465891615905,True,,0.6526316687417186
sparse_nmf(a=0.005),sparse_nmf,5,True,True,0.12022797036213638,0.5897263839058229,0.8216835480052225,0.5411027757790025,0.5897263839058229,0.48533333333333334,0.9066666666666666,0.6431095406351902,0.9744376993107231,0.783258878057858,0,0.6682293226811434,0.19184909982770407,0.5437088415520641,0.10390148494100511,0.45512830941609794,0.37066666666666664,4.425941103603672,3.2,0.9716338484613852,1.1844562365172797,True,,0.6266701811813308
sparse_nmf(a=0.005),sparse_nmf,6,True,True,0.12022796964317842,0.5897263888126592,0.8216837745485974,0.5411027725432318,0.5897263888126592,0.48,0.912,0.6360424028260123,0.7706635451483567,0.6470958195975557,1,0.7790672307870574,0.1918790471320577,0.5436021495611671,0.06927390298922394,0.4138201402666945,0.312,4.269220635883188,2.6666666666666665,0.9700503684684942,1.2210563195148507,True,,0.4901746930265738
sparse_nmf(a=0.005),sparse_nmf,7,True,True,0.11112822825836549,0.6494811818237464,0.8448627137548467,0.5001481152587233,0.6494811818237464,0.528,0.912,0.6996466431086136,0.7950730069190723,0.6717997363856512,1,0.8126448264741951,0.1714632851371767,0.6072683171354273,0.05960222130589891,0.44976656695366274,0.29333333333333333,5.3971939390951,2.2857142857142856,0.965986266750761,1.3625127156776053,True,,0.5562701603172004
sparse_nmf(a=0.005),sparse_nmf,8,True,True,0.10205850268649001,0.7043615321056742,0.8628734616250052,0.4593285483333783,0.7043615321056742,0.5173333333333333,0.9013333333333333,0.6855123674902577,0.8114782662693236,0.7261798566432118,2,0.8472343816899722,0.1700894298022696,0.7029234929595698,0.04679997678369025,0.4878452312647845,0.288,6.2474749541159635,2.0,0.9607590080600914,1.554184568870612,True,,0.5562783874771737
sparse_nmf(a=0.005),sparse_nmf,9,True,True,0.09057396446868864,0.7671537151799738,0.9040824581025878,0.40764077975944046,0.7671537151799738,0.5893333333333334,0.9173333333333333,0.7809187279141596,0.8691165433860903,0.7636395312373829,1,0.872464923288907,0.13876863631186237,0.7568700788021449,0.03873502517509546,0.4893894595547405,0.19466666666666665,7.202663073955984,1.7777777777777777,0.9567626939729891,1.6906052771747981,True,,0.6787093854702172
sparse_nmf(a=0.005),sparse_nmf,10,True,True,0.0810612400787609,0.8134956160819351,0.9234827602257119,0.3648274347690339,0.8134956160819351,0.5866666666666667,0.9466666666666667,0.7773851590095706,0.8887866232662673,0.7810852411465454,1,0.8943276241278942,0.12310164782666932,0.7533599848150997,0.03216641490567478,0.5105164713315533,0.18933333333333333,8.130862219241369,1.6,0.95197334437938,1.7646965320997585,True,,0.6909295304534265
sparse_nmf(a=0.005),sparse_nmf,11,True,True,0.07411795279303632,0.8440772849612084,0.9363998666062351,0.3335782004018551,0.8440772849612084,0.5946666666666667,0.9493333333333334,0.7879858657233375,0.8360773968052905,0.7071532517281186,2,0.9117325426716572,0.1210276093980922,0.8362210394111278,0.027709493008531004,0.5212233851835857,0.17066666666666666,8.803275481589788,1.4545454545454546,0.9374851169753722,1.8587209170543384,True,,0.6588171713333312
sparse_nmf(a=0.005),sparse_nmf,12,True,True,0.0671552963448724,0.8719961306524582,0.9513062954211108,0.3022417924133562,0.8719961306524582,0.5946666666666667,0.9466666666666667,0.7879858657233375,0.792067684888644,0.710950095177657,3,0.9237165201252383,0.12055172042937601,0.8849841356830338,0.025804632108518258,0.520702034368314,0.17866666666666667,9.480515799822612,1.3333333333333333,0.9314790941228643,1.9970288938903284,True,,0.6241381403884578
sparse_nmf(a=0.005),sparse_nmf,13,True,True,0.057839119341304576,0.9050476097930659,0.9671090541245427,0.26031303639181536,0.9050476097930659,0.6453333333333333,0.9466666666666667,0.8551236749105277,0.8171391350258742,0.735860329372171,2,0.947642114844511,0.1929823963120194,0.9266851704577741,0.018546124508346223,0.5469938668532998,0.14666666666666667,10.092109037732994,1.2307692307692308,0.92898791609664,2.256023998915516,False,"K = 13 exceeds the input's effective rank (12) — a rotation, not a compression",0.6987550200565354
sparse_nmf(a=0.005),sparse_nmf,14,True,True,0.057010088138917676,0.9077500832505188,0.9623240799345176,0.25658186565452545,0.9077500832505188,0.6693333333333333,0.944,0.8869257950518282,0.7996728357467136,0.6953237208653631,3,0.9754891976276323,0.15256390640042336,0.9066567104477133,0.01680503387645106,0.5452068968278455,0.14933333333333335,9.885979747744448,1.1428571428571428,0.9297493173913012,2.328782595698681,False,"K = 14 exceeds the input's effective rank (12) — a rotation, not a compression",0.7092504656260039
sparse_nmf(a=0.005),sparse_nmf,15,True,True,0.048346028920371875,0.9336586701363634,0.9713321921607536,0.21758805682162483,0.9336586701363634,0.6746666666666666,0.944,0.8939929328610061,0.8033284117065884,0.710992477146667,3,0.9988796506439476,0.10281513555188068,0.9489988193692904,0.008456626681468106,0.5700133478143679,0.144,10.446734681751648,1.0666666666666667,0.9295448629707619,2.5328675657508377,False,"K = 15 exceeds the input's effective rank (12) — a rotation, not a compression",0.7181699228321468
sparse_nmf(a=0.005),sparse_nmf,16,True,True,0.04312822010126068,0.9472058710977103,0.9780751346034265,0.19410457933297545,0.9472058710977103,0.7173333333333334,0.9466666666666667,0.9505300353344296,0.805387041086883,0.7189479068724877,3,1.0082174711497118,0.10375944329112614,0.965449988668134,0.0075707388038208515,0.5807763492241478,0.144,10.747006987049783,1.0,0.9285940239402053,2.7744618406243884,False,"K = 16 exceeds the input's effective rank (12) — a rotation, not a compression",0.7655445726222065
sparse_nmf(a=0.02),sparse_nmf,2,True,True,0.15736864306431342,0.29709123608572885,0.6564403255781376,0.7082595616160576,0.29709123608572885,0.104,0.38133333333333336,0.13780918727896932,0.9993666641655097,0.9987891501261066,0,0.4311062978526029,0.13271789565734324,0.27230276219676497,0.13271789565734324,0.3726764753030211,0.8053333333333333,1.8111391122396068,8.0,0.9885922591433404,0.5301330474598568,False,information retained 0.297 < floor 0.5,0.13772190778234356
sparse_nmf(a=0.02),sparse_nmf,3,True,True,0.1573686435596374,0.29709123166086326,0.6564405221549658,0.7082595638453321,0.29709123166086326,0.10133333333333333,0.38133333333333336,0.13427561837438037,0.6626780137719487,0.6204660544124324,1,0.7318563694172914,0.1326963540923941,0.2723139755066052,0.04423211803079804,0.24630195992052456,0.8,1.7431240972056339,5.333333333333333,0.986335274613069,0.7034695522311636,False,information retained 0.297 < floor 0.5,0.08898150008233456
sparse_nmf(a=0.02),sparse_nmf,4,True,True,0.14302258037857235,0.4194070253171407,0.7370693176748053,0.6436931024354509,0.4194070253171407,0.352,0.7173333333333334,0.46643109540574235,0.7491611888245601,0.7484814622405972,1,0.7583729115261837,0.14569732443668879,0.47501708976977947,0.05315437477942819,0.3823241981432634,0.5253333333333333,2.767252591130694,4.0,0.9835789708909757,0.9310529684123883,False,information retained 0.419 < floor 0.5,0.34943207393890774
sparse_nmf(a=0.02),sparse_nmf,5,True,True,0.14302258038015297,0.4194070253043076,0.7370693182816633,0.6436931024425648,0.4194070253043076,0.352,0.7173333333333334,0.46643109540574235,0.5747668411574058,0.5691240011174187,2,0.8733650149545706,0.1456972298317522,0.4750172224228997,0.03189261400022076,0.32971554512096135,0.5253333333333333,2.767281433268642,3.2,0.9835795046765654,1.1393259906836841,False,information retained 0.419 < floor 0.5,0.26808912732394713
sparse_nmf(a=0.02),sparse_nmf,6,True,True,0.12979985325505178,0.5217984703499778,0.7809194585166709,0.5841823718762119,0.5217984703499778,0.49333333333333335,0.8533333333333334,0.6537102473489571,0.664219559647424,0.6568319497750815,2,0.8617220631130466,0.1782553344192086,0.51378102826736,0.04636157776227356,0.38152873700322865,0.37866666666666665,3.5571653462175155,2.6666666666666665,0.9761987415263721,1.2406765787775749,True,,0.43420713263113286
sparse_nmf(a=0.02),sparse_nmf,7,True,True,0.12022796984418689,0.5897263874407908,0.8216841255768866,0.5411027734478983,0.5897263874407908,0.4826666666666667,0.912,0.6395759717306013,0.6812452267261777,0.40465794056573356,2,0.8582495479497131,0.19186797388885876,0.5436128403304877,0.049480575840004724,0.38080316669942743,0.31733333333333336,4.378283069368384,2.2857142857142856,0.9706963149589769,1.3126670419394442,True,,0.4357080778702289
sparse_nmf(a=0.02),sparse_nmf,8,True,True,0.11112822861549738,0.6494811795708274,0.844862719887868,0.5001481168660452,0.6494811795708274,0.5253333333333333,0.9093333333333333,0.6961130742040246,0.6519383860788877,0.48591644193039785,3,0.8777324514767733,0.17146262193300046,0.6072832060298529,0.04470012644407106,0.420836666840257,0.29333333333333333,5.417632908418519,2.0,0.9661361459345673,1.427027181963853,True,,0.45382283412498475
sparse_nmf(a=0.02),sparse_nmf,9,True,True,0.12022796975109992,0.5897263880761026,0.8216837309944215,0.5411027730289476,0.5897263880761026,0.47733333333333333,0.904,0.6325088339214233,0.5091057137100288,0.3167060951707137,5,0.9638235339566583,0.19188125289330082,0.5436316293477252,0.028864140607838134,0.33481518289367684,0.35733333333333334,4.3520097466773064,1.7777777777777777,0.9707016476438048,1.5110201350331431,True,,0.32201386132146426
sparse_nmf(a=0.02),sparse_nmf,10,True,True,0.1430225803748702,0.4194070253471981,0.7370693158488004,0.6436931024187887,0.4194070253471981,0.352,0.7173333333333334,0.46643109540574235,0.2783520745374412,0.18644800622210672,7,1.1033491750229156,0.14569720378496318,0.475017692316767,0.007087248650551491,0.2311165848541065,0.5253333333333333,2.767600927665241,1.6,0.9835899220357127,1.623210585381546,False,information retained 0.419 < floor 0.5,0.12983206303495953
sparse_nmf(a=0.02),sparse_nmf,11,True,True,0.1430225803648926,0.4194070254282052,0.7370693079830228,0.6436931023738832,0.4194070254282052,0.352,0.7173333333333334,0.46643109540574235,0.2501043415395077,0.1685861146360361,8,1.1242568555010457,0.1456969454984599,0.47501951810502585,0.005798654080525877,0.22181219605129437,0.5253333333333333,2.76875530193294,1.4545454545454546,0.9836298534420773,1.6501716084633005,False,information retained 0.419 < floor 0.5,0.1166564419900045
sparse_nmf(a=0.02),sparse_nmf,12,True,True,0.15736864355396843,0.29709123171150564,0.6564405181542298,0.7082595638198184,0.29709123171150564,0.10133333333333333,0.38133333333333336,0.13427561837438037,0.15783618672068633,0.14838001124575562,10,1.182964084725996,0.13269641443678468,0.27231399497881337,0.0020105517338906767,0.11024145609302809,0.8,1.7434493869826018,1.3333333333333333,0.9863444239220344,1.414101744004713,False,information retained 0.297 < floor 0.5,0.02119355157377432
sparse_nmf(a=0.02),sparse_nmf,13,True,True,0.15736864354672783,0.2970912317761878,0.6564405172064066,0.7082595637872309,0.2970912317761878,0.10133333333333333,0.38133333333333336,0.13427561837438037,0.14729859767250544,0.13742896422939108,11,1.1945309356344365,0.13269655923418316,0.2723139202057337,0.001701237938899784,0.10673987368917104,0.8,1.7434030422656093,1.2307692307692308,0.9863431006372181,1.3238518478141064,False,information retained 0.297 < floor 0.5,0.019778610288154735
sparse_nmf(a=0.02),sparse_nmf,14,True,True,0.1573686435348485,0.29709123188230924,0.6564404960914092,0.7082595637337663,0.29709123188230924,0.10133333333333333,0.38133333333333336,0.13427561837438037,0.13518760906765362,0.05978899036943113,12,1.2044453940175746,0.13269648033666576,0.2723142647072057,0.0014582030806227007,0.10361144595723334,0.8,1.7454442089362032,1.1428571428571428,0.9864021858304216,1.2821303975868115,False,information retained 0.297 < floor 0.5,0.018152399804113182
sparse_nmf(a=0.02),sparse_nmf,15,True,True,0.1447024976498726,0.4056878448291953,0.7093938022384306,0.6512538047898335,0.4056878448291953,0.32,0.768,0.4240282685506749,0.14325435425208122,0.04627318213412553,13,1.1736040807781314,0.20106989146132992,0.27967176496078716,0.0039462705773181134,0.20332514982936922,0.592,2.717761562583629,1.0666666666666667,0.9808487783197929,1.2828101493257253,False,information retained 0.406 < floor 0.5,0.060743895795855006
sparse_nmf(a=0.02),sparse_nmf,16,True,True,0.14302257956068007,0.41940703195752604,0.737069188770608,0.6436930987544124,0.41940703195752604,0.352,0.712,0.46643109540574235,0.1637723760593593,0.11590360233695393,13,1.1895912796541745,0.1456875421441987,0.4750341478722391,0.0026583183000762735,0.18976443483267955,0.536,2.7730047394959016,1.0,0.9850117871677455,1.4815438585714056,False,information retained 0.419 < floor 0.5,0.07638852876256813
sparse_nmf(a=0.05),sparse_nmf,2,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.056,0.38133333333333336,0.0742049469963681,0.0,0.0,2,1.333333333332889,0.0,0.0,0.0,0.2378596246868476,0.7466666666666667,1.6379840250555697,8.0,0.9910671391824244,0.4274587825498603,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,3,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.24,0.552,0.31802120141300616,0.0,0.0,3,1.333333333332889,0.0,0.0,0.0,0.4624953135013131,0.5253333333333333,2.428619427650168,5.333333333333333,0.9688352881456077,0.8096299522881073,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,4,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.272,0.6213333333333333,0.3604240282680737,0.0,0.0,4,1.333333333332889,0.0,0.0,0.0,0.4179964913707403,0.4026666666666667,3.230044665961188,4.0,0.9570562890879519,0.9039585257046542,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,5,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.328,0.6613333333333333,0.4346289752644418,0.0,0.0,5,1.333333333332889,0.0,0.0,0.0,0.37924261969513423,0.2826666666666667,4.037133513033674,3.2,0.9493628191148601,0.9522695618617626,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,6,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.42133333333333334,0.8,0.5583038869250553,0.0,0.0,6,1.333333333332889,0.0,0.0,0.0,0.3256693157875155,0.336,4.696860893516692,2.6666666666666665,0.9556104210994331,1.0967376435866294,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,7,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.5253333333333333,0.8346666666666667,0.6961130742040246,0.0,0.0,7,1.3333333333328892,0.0,0.0,0.0,0.32347041524399167,0.28,5.515029375870691,2.2857142857142856,0.9512499921025789,1.0869108277469097,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,8,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.472,0.8373333333333334,0.6254416961122454,0.0,0.0,8,1.333333333332889,0.0,0.0,0.0,0.3223162677040935,0.248,6.339928329445812,2.0,0.9408059103084501,1.1487910181617824,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,9,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.5173333333333333,0.8506666666666667,0.6855123674902577,0.0,0.0,9,1.333333333332889,0.0,0.0,0.0,0.3213805031792653,0.23466666666666666,7.2466841354494225,1.7777777777777777,0.9329231566673818,1.1077931779019121,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,10,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.5653333333333334,0.8346666666666667,0.7491166077728589,0.0,0.0,10,1.3333333333328887,0.0,0.0,0.0,0.3514950238818644,0.21866666666666668,8.069812855330968,1.6,0.944392891985287,1.2376199150810803,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,11,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.552,0.8613333333333333,0.7314487632499141,0.0,0.0,11,1.3333333333328887,0.0,0.0,0.0,0.3368953105515791,0.176,8.979848477685684,1.4545454545454546,0.9266923113907753,1.1738353622061024,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,12,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.5733333333333334,0.864,0.7597173144866258,0.0,0.0,12,1.3333333333328887,0.0,0.0,0.0,0.36000790581955927,0.16533333333333333,9.739398370125876,1.3333333333333333,0.9093362092613624,1.1712948057538561,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,13,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.544,0.8533333333333334,0.7208480565361474,0.0,0.0,13,1.3333333333328885,0.0,0.0,0.0,0.339041816953533,0.16533333333333333,10.320694865371957,1.2307692307692308,0.8907676611259784,1.0810449095632497,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,14,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.576,0.9093333333333333,0.7632508833912147,0.0,0.0,14,1.3333333333328885,0.0,0.0,0.0,0.31876327745044875,0.216,10.841240800347853,1.1428571428571428,0.8951741946148953,1.0393234593359544,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,15,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.56,0.8933333333333333,0.742049469963681,0.0,0.0,15,1.3333333333328885,0.0,0.0,0.0,0.3380176116507871,0.31733333333333336,10.873814959049785,1.0666666666666667,0.893461605498556,1.0034029463885739,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.05),sparse_nmf,16,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.6106666666666667,0.8933333333333333,0.8091872791508712,0.0,0.0,16,1.333333333332889,0.0,0.0,0.0,0.38286721830262394,0.26666666666666666,9.937442384593384,1.0,0.892265599437168,1.24925410504645,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,2,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.056,0.38133333333333336,0.0742049469963681,0.0,0.0,2,1.333333333332889,0.0,0.0,0.0,0.2378596246868476,0.7466666666666667,1.6379840250555697,8.0,0.9910671391824244,0.4274587825498603,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,3,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.24,0.552,0.31802120141300616,0.0,0.0,3,1.333333333332889,0.0,0.0,0.0,0.4624953135013131,0.5253333333333333,2.428619427650168,5.333333333333333,0.9688352881456077,0.8096299522881073,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,4,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.272,0.6213333333333333,0.3604240282680737,0.0,0.0,4,1.333333333332889,0.0,0.0,0.0,0.4179964913707403,0.4026666666666667,3.230044665961188,4.0,0.9570562890879519,0.9039585257046542,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,5,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.328,0.6613333333333333,0.4346289752644418,0.0,0.0,5,1.333333333332889,0.0,0.0,0.0,0.37924261969513423,0.2826666666666667,4.037133513033674,3.2,0.9493628191148601,0.9522695618617626,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,6,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.42133333333333334,0.8,0.5583038869250553,0.0,0.0,6,1.333333333332889,0.0,0.0,0.0,0.3256693157875155,0.336,4.696860893516692,2.6666666666666665,0.9556104210994331,1.0967376435866294,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,7,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.5253333333333333,0.8346666666666667,0.6961130742040246,0.0,0.0,7,1.3333333333328892,0.0,0.0,0.0,0.32347041524399167,0.28,5.515029375870691,2.2857142857142856,0.9512499921025789,1.0869108277469097,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,8,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.472,0.8373333333333334,0.6254416961122454,0.0,0.0,8,1.333333333332889,0.0,0.0,0.0,0.3223162677040935,0.248,6.339928329445812,2.0,0.9408059103084501,1.1487910181617824,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,9,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.5173333333333333,0.8506666666666667,0.6855123674902577,0.0,0.0,9,1.333333333332889,0.0,0.0,0.0,0.3213805031792653,0.23466666666666666,7.2466841354494225,1.7777777777777777,0.9329231566673818,1.1077931779019121,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,10,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.5653333333333334,0.8346666666666667,0.7491166077728589,0.0,0.0,10,1.3333333333328887,0.0,0.0,0.0,0.3514950238818644,0.21866666666666668,8.069812855330968,1.6,0.944392891985287,1.2376199150810803,False,information retained 0.000 < floor 0.5,0.0
sparse_nmf(a=0.1),sparse_nmf,11,True,True,0.22219063686938656,-0.40124496669896725,0.0,0.999999999999942,0.0,0.552,0.8613333333333333,0.7314487632499141,0.0,0.0,11,1.3333333333328887,0.0,0.0,0.0,0.3368953105515791,0.176,8.979848477685684,1.4545454545454546,0.9266923113907753,1.1738353622061024,False,information retained 0.000 < floor 0.5,0.0
